int_chllS_1000,int_chllS_300,oc,kd,Var5,Var6,Var7,Var8,Var9
-7.66686958561606e-08,-7.66686958561606e-08,0.172539815306664,0.046599998822785,-74.7337329867024,-74.7337329867024,2018,9,23
-7.88437810615971e-08,-7.88437810615971e-08,0.167360961437225,0.0449999988632044,-74.72974,-74.72974,2018,9,23
-6.56819778170723e-08,-6.56819778170723e-08,0.167360961437225,0.0449999988632044,-74.7277379949991,-74.7277379949991,2018,9,23
-6.90363333259059e-08,-6.90363333259059e-08,0.154125183820724,0.0407999989693053,-74.7237351546583,-74.7237351546583,2018,9,23
-6.96711924518763e-08,-6.96711924518763e-08,0.154125183820724,0.0407999989693053,-74.71786,-74.71786,2018,9,23
-7.11548468092392e-08,-7.11548468092392e-08,0.15605041384697,0.0431999989086762,-74.7152742137208,-74.7152742137208,2018,9,23
-8.17575023860159e-08,-8.17575023860159e-08,0.162413895130157,0.0463999988278374,-74.7108026595549,-74.7108026595549,2018,9,23
-7.53209183294903e-08,-7.53209183294903e-08,0.163351476192474,0.0425999989238335,-74.70406,-74.70406,2018,9,23
-6.86244660977968e-08,-6.86244660977968e-08,0.167328670620918,0.0421999989339383,-74.7005457480981,-74.7005457480981,2018,9,23
-9.54830580395842e-08,-9.54830580395842e-08,0.177159816026688,0.0463999988278374,-74.69363,-74.69363,2018,9,23
-1.21100569942467e-07,-1.21100569942467e-07,0.181606382131577,0.0461999988328898,-74.6881783154418,-74.6881783154418,2018,9,23
-1.18710898479266e-07,-1.18710898479266e-07,0.181567668914795,0.0455999988480471,-74.67824,-74.67824,2018,9,23
-2.5456633782941e-07,-2.5456633782941e-07,0.183691561222076,0.0477999987924704,-74.670241677889,-74.670241677889,2018,9,23
-2.35283671949955e-07,-2.35283671949955e-07,0.180001497268677,0.0449999988632044,-74.64878,-74.64878,2018,9,23
0.000412866544670343,-2.10580611761561e-07,0.17662701010704,0.0437999988935189,-74.61864,-74.61864,2018,9,23
4.31144066572429e-05,-1.19969430663384e-07,0.190536692738533,0.0489999987621559,-74.58928,-74.58928,2018,9,23
-0.000103173070555146,-1.26601858279555e-07,0.145430535078049,0.0397999989945674,-74.63653,-74.63653,2018,9,25
0.000118970027924367,-1.25066180309519e-07,0.157143354415894,0.0457999988429947,-74.65437,-74.65437,2018,9,25
0.000133867117749103,-1.27582491205261e-07,0.132743939757347,0.0393999990046723,-74.66235,-74.66235,2018,9,25
-4.66267642686088e-05,-1.73766522126369e-07,0.175631403923035,0.0405999989743577,-74.68433,-74.68433,2018,9,27
1.17040363537344e-05,-1.20912008868935e-07,0.219700515270233,0.0477999987924704,-74.67872,-74.67872,2018,9,27
